layer_slug_s,b1g_code_s,dct_isPartOf_sm,b1g_status_s,suppressed_b,dc_subject_sm,b1g_dateAccessioned_s,dc_format_s,b1g_keyword_sm,layer_geom_type_s,dct_provenance_s,dct_accrualMethod_s,b1g_image_ss,dct_issued_s,dc_description_s,dc_identifier_s,dct_accessRights_sm,dct_temporal_sm,b1g_date_range_drsim,solr_year_i,dc_rights_s,dct_alternativeTitle_sm,dc_language_sm,dc_title_s,dct_references_s,b1g_dateRetired_s,layer_id_s,b1g_child_record_b,dc_type_sm,dc_publisher_sm,b1g_centroid_ss,Place Names entered manually,Bounding Box,Place Name
26653164f83d450784872537606e4648_0,04b-24009,04b-24009,Active,False,Boundaries,4/5/2019,Shapefile,political|election|voting|district|Boundaries|Other,Vector,University of Maryland,ArcGIS Hub,,6/23/2016,"This data depicts the boundaries of the three election districts in Calvert County, Maryland.",https://hub.arcgis.com/datasets/26653164f83d450784872537606e4648_0,,2016.0,[2016 TO 2016],2016,Public,,English,"Election Districts: Calvert County, Maryland","{""http://schema.org/url"":""http://data-calvertgis.opendata.arcgis.com/datasets/26653164f83d450784872537606e4648_0"",""http://schema.org/downloadUrl"":""http://data-calvertgis.opendata.arcgis.com/datasets/26653164f83d450784872537606e4648_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services2.arcgis.com/svdkKIzwWblQ8cKK/arcgis/rest/services/Calvert_Election_Districts/FeatureServer/0""}",,,False,Dataset|Service,"Calvert County, Maryland","38.545,-76.54","Calvert County, Maryland|Maryland","-76.7,38.32,-76.38,38.77",Maryland
1aff101259ba4c1c83cee4f32d9025d8_0,04b-24009,04b-24009,Active,False,Economy,4/5/2019,Shapefile,tax|SDAT|Assessment|Planning|Boundaries|Other,Vector,University of Maryland,ArcGIS Hub,,7/19/2016,"This dataset depicts the tax map boundaries in Calvert County, Maryland. It is provided courtesy of the Maryland Office of Planning.",https://hub.arcgis.com/datasets/1aff101259ba4c1c83cee4f32d9025d8_0,,2016.0,[2016 TO 2016],2016,Public,,English,"Tax Grid Index: Calvert County, Maryland","{""http://schema.org/url"":""http://data-calvertgis.opendata.arcgis.com/datasets/1aff101259ba4c1c83cee4f32d9025d8_0"",""http://schema.org/downloadUrl"":""http://data-calvertgis.opendata.arcgis.com/datasets/1aff101259ba4c1c83cee4f32d9025d8_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services2.arcgis.com/svdkKIzwWblQ8cKK/arcgis/rest/services/Tax_Grid/FeatureServer/0""}",,,False,Dataset|Service,"Calvert County, Maryland","38.54,-76.56","Calvert County, Maryland|Maryland","-76.75,38.29,-76.37,38.79",Maryland
895f7234aabe4b00879abeef2d07a149_0,04b-24013,04b-24013,Active,False,Geoscientific Information|Location,4/5/2019,Shapefile,Carroll County,Vector,University of Maryland,ArcGIS Hub,,8/23/2016,Observation Wells,https://hub.arcgis.com/datasets/895f7234aabe4b00879abeef2d07a149_0,,2016.0,[2016 TO 2016],2016,Public,,English,"Observation Wells: Carroll County, Maryland","{""http://schema.org/url"":""http://data-carrollco-md.opendata.arcgis.com/datasets/895f7234aabe4b00879abeef2d07a149_0"",""http://schema.org/downloadUrl"":""http://data-carrollco-md.opendata.arcgis.com/datasets/895f7234aabe4b00879abeef2d07a149_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/ObservationWells/FeatureServer/0""}",,,False,Dataset|Service,"Carroll County, Maryland","39.515,-77.01","Carroll County, Maryland|Maryland","-77.18,39.36,-76.84,39.67","Carroll County, Maryland|Maryland"
9cfc1afecc1549df8ed57a3356a59e88_0,04b-24013,04b-24013,Active,False,Boundaries|Utilities and Communication,4/5/2019,Shapefile,Maryland|Carroll County|land use|Sewer Service,Vector,University of Maryland,ArcGIS Hub,,6/24/2016,Sewer Service Areas for Carroll County Maryland,https://hub.arcgis.com/datasets/9cfc1afecc1549df8ed57a3356a59e88_0,,2016.0,[2016 TO 2016],2016,Public,,English,"Sewer Service Areas: Carroll County, Maryland","{""http://schema.org/url"":""http://data-carrollco-md.opendata.arcgis.com/datasets/9cfc1afecc1549df8ed57a3356a59e88_0"",""http://schema.org/downloadUrl"":""http://data-carrollco-md.opendata.arcgis.com/datasets/9cfc1afecc1549df8ed57a3356a59e88_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/SewerServiceAreas_CarrollCounty/FeatureServer/0""}",,,False,Dataset|Service,"Carroll County, Maryland","39.52,-77.015","Carroll County, Maryland|Maryland","-77.2,39.36,-76.83,39.68","Carroll County, Maryland|Maryland"
a6536d66ac494db58009d88d35b1864c_0,04b-24013,04b-24013,Active,False,Location,4/5/2019,Shapefile,Maryland|Carroll County|location|Address Points,Vector,University of Maryland,ArcGIS Hub,,6/20/2016,Address Points for Carroll County Maryland,https://hub.arcgis.com/datasets/a6536d66ac494db58009d88d35b1864c_0,,2016.0,[2016 TO 2016],2016,Public,,English,"Address Points: Carroll County, Maryland","{""http://schema.org/url"":""http://data-carrollco-md.opendata.arcgis.com/datasets/a6536d66ac494db58009d88d35b1864c_0"",""http://schema.org/downloadUrl"":""http://data-carrollco-md.opendata.arcgis.com/datasets/a6536d66ac494db58009d88d35b1864c_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/AddressPoints_CarrollCounty/FeatureServer/0""}",,,False,Dataset|Service,"Carroll County, Maryland","39.535,-77.045","Carroll County, Maryland|Maryland","-77.3,39.35,-76.79,39.72","Carroll County, Maryland|Maryland"
85c16092982d4e16bb97d495e5167fe5_0,04b-24013,04b-24013,Active,False,Location|Structure,4/5/2019,Shapefile,Maryland|Carroll County|structures|buildings,Vector,University of Maryland,ArcGIS Hub,,6/21/2016,Buildings for Carroll County Maryland,https://hub.arcgis.com/datasets/85c16092982d4e16bb97d495e5167fe5_0,,2016.0,[2016 TO 2016],2016,Public,,English,"Buildings: Carroll County, Maryland","{""http://schema.org/url"":""http://data-carrollco-md.opendata.arcgis.com/datasets/85c16092982d4e16bb97d495e5167fe5_0"",""http://schema.org/downloadUrl"":""http://data-carrollco-md.opendata.arcgis.com/datasets/85c16092982d4e16bb97d495e5167fe5_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/Buildings_CarrollCounty/FeatureServer/0""}",,,False,Dataset|Service,"Carroll County, Maryland","39.535,-77.05","Carroll County, Maryland|Maryland","-77.31,39.35,-76.79,39.72","Carroll County, Maryland|Maryland"
0320a177c060487b87e91a30c90a6f7c_1,04b-24021,04b-24021,Active,False,Location,2/7/2020,Shapefile,Frederick County|Public School Locations|Middle Schools,Vector,University of Maryland,ArcGIS Hub,,12/8/2015,Middle School Locations,https://hub.arcgis.com/datasets/0320a177c060487b87e91a30c90a6f7c_1,,2015.0,[2015 TO 2015],2015,Public,Middle School Locations,English,"Middle School Locations: Frederick County, Maryland","{""http://schema.org/url"":""http://gis-fcgmd.opendata.arcgis.com/datasets/0320a177c060487b87e91a30c90a6f7c_1"",""http://schema.org/downloadUrl"":""http://gis-fcgmd.opendata.arcgis.com/datasets/0320a177c060487b87e91a30c90a6f7c_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps.frederickcountymd.gov/arcgis/rest/services/PublicSchools/SchoolLocationBreakouts/MapServer/1""}",,,False,Dataset|Service,Counties geospatial data,"39.505,-77.405","Frederick County, Maryland|Maryland","-77.63,39.31,-77.18,39.7","Frederick County, Maryland|Maryland"
09c3c1b412fd46559501a329dced3946_0,04b-24021,04b-24021,Active,False,Location,2/7/2020,Shapefile,Frederick County|Fire Hydrants,Vector,University of Maryland,ArcGIS Hub,,12/9/2015,Countywide Fire Hydrants,https://hub.arcgis.com/datasets/09c3c1b412fd46559501a329dced3946_0,,2015.0,[2015 TO 2015],2015,Public,Countywide Fire Hydrants,English,"Countywide Fire Hydrants: Frederick County, Maryland","{""http://schema.org/url"":""http://gis-fcgmd.opendata.arcgis.com/datasets/09c3c1b412fd46559501a329dced3946_0"",""http://schema.org/downloadUrl"":""http://gis-fcgmd.opendata.arcgis.com/datasets/09c3c1b412fd46559501a329dced3946_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps.frederickcountymd.gov/arcgis/rest/services/PublicSafety/Fire_Hydrants/MapServer/0""}",,,False,Dataset|Service,Counties geospatial data,"39.485,-77.39","Frederick County, Maryland|Maryland","-77.66,39.25,-77.12,39.72",Maryland
05965727173542e6afbf08c4aa848e65_6,04b-24021,04b-24021,Active,False,Society,,Shapefile,FrederickCountyPoliceDistricts|ESZ|PublicSafety,Vector,University of Maryland,ArcGIS Hub,,4/22/2019,,hub.arcgis.com/datasets/05965727173542e6afbf08c4aa848e65_6,,2020.0,[2020 TO 2020],2020,Public,Frederick County Police Districts (ESZ),English,"Police Districts (ESZ): Frederick County, Maryland","{""http://schema.org/url"":""http://gis-fcgmd.opendata.arcgis.com/datasets/05965727173542e6afbf08c4aa848e65_6"",""http://schema.org/downloadUrl"":""http://gis-fcgmd.opendata.arcgis.com/datasets/05965727173542e6afbf08c4aa848e65_6.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps.frederickcountymd.gov/arcgis/rest/services/PublicSafety/ESZ/MapServer/6""}",,,False,Dataset|Service,"Frederick County, Maryland","39.471,-77.3918","Frederick County, Maryland|Maryland","-77.6764,39.2187,-77.1071,39.7234",Maryland
0344c822f9a0413c8a60696bc9fd54e8_0,04b-24025,04b-24025,Active,False,Society,4/5/2019,Shapefile,Harford|Maryland|Recreation|Park|Planning|Land Preservation|Land Use,Vector,University of Maryland,ArcGIS Hub,,11/16/2018,County and State parks within Harford County Maryland.,https://hub.arcgis.com/datasets/0344c822f9a0413c8a60696bc9fd54e8_0,,,[2018 TO 2018],2018,Public,,English,"Parks: Harford County, Maryland","{""http://schema.org/url"":""http://planning-harfordgis.opendata.arcgis.com/datasets/0344c822f9a0413c8a60696bc9fd54e8_0"",""http://schema.org/downloadUrl"":""http://planning-harfordgis.opendata.arcgis.com/datasets/0344c822f9a0413c8a60696bc9fd54e8_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/Parks/FeatureServer/0""}",,,False,Dataset|Service,"Harford County, Maryland","39.55,-76.32","Harford County, Maryland|Maryland","-76.56,39.39,-76.08,39.71",Maryland
08a06f7e71bd4431bb9f982e4249856e_0,04b-24025,04b-24025,Active,False,Boundaries,4/5/2019,Shapefile,Harford|Maryland|Municipal|Bel Air|Aberdeen|Havre de Grace|Municipality,Vector,University of Maryland,ArcGIS Hub,,11/16/2018,"Municipal boundaries within Harford County, Maryland; Bel Air, Aberdeen, and Havre de Grace.",https://hub.arcgis.com/datasets/08a06f7e71bd4431bb9f982e4249856e_0,,,[2018 TO 2018],2018,Public,,English,"Municipal Boundaries: Harford County, Maryland","{""http://schema.org/url"":""http://planning-harfordgis.opendata.arcgis.com/datasets/08a06f7e71bd4431bb9f982e4249856e_0"",""http://schema.org/downloadUrl"":""http://planning-harfordgis.opendata.arcgis.com/datasets/08a06f7e71bd4431bb9f982e4249856e_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/MunicipleBoundaries/FeatureServer/0""}",,,False,Dataset|Service,"Harford County, Maryland","39.49,-76.3","Harford County, Maryland|Maryland","-76.57,39.26,-76.03,39.72",Maryland
f7ae234c03344f9e998891811cd08669_0,04b-24025,04b-24025,Active,False,Inland Waters,4/5/2019,Shapefile,Harford|Maryland|Hydrology|Water|Environment|Environmental|Basemap|Base,Vector,University of Maryland,ArcGIS Hub,,11/16/2018,"Hydrology area features; double line streams, ponds, rivers; 100' scale photogrammetric mapping compiled Spring 2013.",https://hub.arcgis.com/datasets/f7ae234c03344f9e998891811cd08669_0,,2013.0,[2013 TO 2013],2013,Public,,English,"Hydrology Polygons: Harford County, Maryland, 2013","{""http://schema.org/url"":""http://planning-harfordgis.opendata.arcgis.com/datasets/f7ae234c03344f9e998891811cd08669_0"",""http://schema.org/downloadUrl"":""http://planning-harfordgis.opendata.arcgis.com/datasets/f7ae234c03344f9e998891811cd08669_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/HydrologyPolygons/FeatureServer/0""}",,,False,Dataset|Service,"Harford County, Maryland","39.555,-76.32","Harford County, Maryland|Maryland","-76.57,39.39,-76.07,39.72",Maryland
06c161a4fba24d638306d6d72fc325b1_0,04b-24025,04b-24025,Active,False,Planning and Cadastral,4/5/2019,Shapefile,Harford|Maryland|Zoning|Planning|Boundaries,Vector,University of Maryland,ArcGIS Hub,,11/16/2018,"Harford County 2017 Zoning Map.All official Zoning Maps shall be permanently kept on file with the Harford County Council Administrator and a copy of the maps shall be on file in the Department of Planning and Zoning. The maps shall be made available to the public for public inspection during normal County business hours, and the Department of Planning and Zoning shall provide for the sale of the maps to the general public.",https://hub.arcgis.com/datasets/06c161a4fba24d638306d6d72fc325b1_0,,2017.0,[2017 TO 2017],2017,Public,,English,"Zoning Designations: Harford County, Maryland, 2017","{""http://schema.org/url"":""http://planning-harfordgis.opendata.arcgis.com/datasets/06c161a4fba24d638306d6d72fc325b1_0"",""http://schema.org/downloadUrl"":""http://planning-harfordgis.opendata.arcgis.com/datasets/06c161a4fba24d638306d6d72fc325b1_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/2017Zoning/FeatureServer/0""}",,,False,Dataset|Service,"Harford County, Maryland","39.555,-76.325","Harford County, Maryland|Maryland","-76.57,39.39,-76.08,39.72",Maryland
fe4c24b9b58f4798b143b3fef4b8640e,04b-24025,04b-24025,Active,False,Imagery and Base Maps,4/5/2019,Imagery,Imagery|Aerial|Photography|Ortho|Orthophoto|Photo|Orthophotography|Harford|Maryland,Image,University of Maryland,ArcGIS Hub,,11/18/2015,"1990 orthophotography of Harford County, Maryland.",https://hub.arcgis.com/datasets/fe4c24b9b58f4798b143b3fef4b8640e,,1990.0,[1990 TO 1990],1990,Public,,English,"Orthophotography: Harford County, Maryland, 1990","{""http://schema.org/url"":""http://planning-harfordgis.opendata.arcgis.com/datasets/fe4c24b9b58f4798b143b3fef4b8640e"",""http://schema.org/downloadUrl"":""http://planning-harfordgis.opendata.arcgis.com/datasets/fe4c24b9b58f4798b143b3fef4b8640e"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://hcggis.harfordcountymd.gov/public/rest/services/Orthophotos/1990_Ortho/ImageServer""}",,,False,Image|Service,"Harford County, Maryland","39.56,-76.32","Harford County, Maryland|Maryland","-76.58,39.39,-76.06,39.73",Maryland
2a82ff0facb2494993346b0370aa9698_0,04b-24031,04b-24031,Active,False,Transportation,11/23/2020,Shapefile,FlashBusRapidTransit|MCGGisOpenDataTransportation,Vector,University of Maryland,ArcGIS Hub,,2020-10-28T19:54:34.000Z,,2a82ff0facb2494993346b0370aa9698_0,,2020.0,[2020 TO 2020],2020,Public,Flash Bus Rapid Transit,English,"Flash Bus Rapid Transit: Montgomery County, Maryland","{""http://schema.org/url"":""https://data2018-mcgov-gis.opendata.arcgis.com/datasets/2a82ff0facb2494993346b0370aa9698_0"",""http://schema.org/downloadUrl"":""https://data2018-mcgov-gis.opendata.arcgis.com/datasets/2a82ff0facb2494993346b0370aa9698_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://gis4.montgomerycountymd.gov/arcgis/rest/services/DOT/flash_brt/FeatureServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.0541,-76.9796","Montgomery County, Maryland|Maryland","-77.0306,38.9932,-76.9285,39.1151","Montgomery County, Maryland|Prince George's County, Maryland|Maryland"
09d06a5d6d40416aba2053e16a6d30c3_1,04b-24031,04b-24031,Active,False,Transportation,4/5/2019,Shapefile,purple_line|MCGGisOpenDataTransportation,Vector,University of Maryland,ArcGIS Hub,,8/12/2015,Purple Line,https://hub.arcgis.com/datasets/09d06a5d6d40416aba2053e16a6d30c3_1,,2015.0,[2015 TO 2015],2015,Public,,English,"Transportation Purple Line: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/09d06a5d6d40416aba2053e16a6d30c3_1"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/09d06a5d6d40416aba2053e16a6d30c3_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis4.montgomerycountymd.gov/arcgis/rest/services/DOT/purple_line/MapServer/1""}",,,False,Dataset|Service,"Montgomery County, Maryland","38.99,-77.035","Montgomery County, Maryland|Maryland","-77.09,38.98,-76.98,39","Montgomery County, Maryland|Maryland"
4145151c38fd4642a0129d03a43b71ea_0,04b-24031,04b-24031,Active,False,Transportation,4/5/2019,Shapefile,purple_line_stops|MCGGisOpenDataTransportation,Vector,University of Maryland,ArcGIS Hub,,8/12/2015,Purple Line Stops,https://hub.arcgis.com/datasets/4145151c38fd4642a0129d03a43b71ea_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Transportation Purple Line Stops: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/4145151c38fd4642a0129d03a43b71ea_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/4145151c38fd4642a0129d03a43b71ea_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis4.montgomerycountymd.gov/arcgis/rest/services/DOT/purple_line/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","38.99,-77.045","Montgomery County, Maryland|Maryland","-77.1,38.98,-76.99,39","Montgomery County, Maryland|Maryland"
5cfa0c6ac61c40a99bf717236d9f3a51_0,04b-24031,04b-24031,Active,False,Transportation,4/5/2019,Shapefile,parking_facility|MCGGisOpenDataTransportation,Vector,University of Maryland,ArcGIS Hub,,5/20/2015,Parking Facilities,https://hub.arcgis.com/datasets/5cfa0c6ac61c40a99bf717236d9f3a51_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Parking Facilities: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/5cfa0c6ac61c40a99bf717236d9f3a51_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/5cfa0c6ac61c40a99bf717236d9f3a51_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/parking_facility/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.015,-77.06","Montgomery County, Maryland|Maryland","-77.1,38.98,-77.02,39.05","Montgomery County, Maryland|Maryland"
712c893b4f064506a905ede8d438c66d_0,04b-24031,04b-24031,Active,False,Transportation,4/5/2019,Shapefile,metro_stations|MCGGisOpenDataTransportation,Vector,University of Maryland,ArcGIS Hub,,5/20/2015,METRO stations,https://hub.arcgis.com/datasets/712c893b4f064506a905ede8d438c66d_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Metro Stations: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/712c893b4f064506a905ede8d438c66d_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/712c893b4f064506a905ede8d438c66d_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/metro_stations/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.04,-77.09","Montgomery County, Maryland|Maryland","-77.17,38.95,-77.01,39.13","Montgomery County, Maryland|Maryland"
64c13a3e53614145ade1d39fae2044a3_0,04b-24031,04b-24031,Active,False,Transportation,4/5/2019,Shapefile,Bikeshare Stations|MCGGisOpenDataCommunity|MCGGisOpenDataRecreation|MCGGisOpenDataTransportation,Vector,University of Maryland,ArcGIS Hub,,2/19/2019,,https://hub.arcgis.com/datasets/64c13a3e53614145ade1d39fae2044a3_0,,,[2019 TO 2019],2019,Public,,English,"Bikeshare Stations: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/64c13a3e53614145ade1d39fae2044a3_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/64c13a3e53614145ade1d39fae2044a3_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis4.montgomerycountymd.gov/arcgis/rest/services/bikeways/bikeways_dynamic/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.045,-77.095","Montgomery County, Maryland|Maryland","-77.2,38.96,-76.99,39.13","Montgomery County, Maryland|Maryland"
384525e464094ae8bd8ffcd0e1a1c91d_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,college_university|MCGGisOpenDataEducation,Vector,University of Maryland,ArcGIS Hub,,5/19/2015,,https://hub.arcgis.com/datasets/384525e464094ae8bd8ffcd0e1a1c91d_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Colleges & Universities: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/384525e464094ae8bd8ffcd0e1a1c91d_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/384525e464094ae8bd8ffcd0e1a1c91d_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/general/college_university/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.085,-77.105","Montgomery County, Maryland|Maryland","-77.26,38.97,-76.95,39.2","Montgomery County, Maryland|Maryland"
11eee741aad34538a5a5de006bc4e451_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,Police Stations,Vector,University of Maryland,ArcGIS Hub,,10/23/2014,,https://hub.arcgis.com/datasets/11eee741aad34538a5a5de006bc4e451_0,,2014.0,[2014 TO 2014],2014,Public,,English,"Police Stations: Montgomery County, Maryland, 2014","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/11eee741aad34538a5a5de006bc4e451_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/11eee741aad34538a5a5de006bc4e451_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/hdlG36cOubTzNDBb/arcgis/rest/services/Police_Stations/FeatureServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.08,-77.14","Montgomery County, Maryland|Maryland","-77.26,38.98,-77.02,39.18","Montgomery County, Maryland|Maryland"
17236c60d8884804ad23373b8f62b715_0,04b-24031,04b-24031,Active,False,Transportation,4/5/2019,Shapefile,helipad_pts|MCGGisOpenDataTransportation,Vector,University of Maryland,ArcGIS Hub,,5/20/2015,Helipad,https://hub.arcgis.com/datasets/17236c60d8884804ad23373b8f62b715_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Helipads: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/17236c60d8884804ad23373b8f62b715_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/17236c60d8884804ad23373b8f62b715_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/ArcGIS/rest/services/GDX/helipad_pts/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.115,-77.13","Montgomery County, Maryland|Maryland","-77.27,38.97,-76.99,39.26","Montgomery County, Maryland|Maryland"
bf4e89432e21406ab381a2de9a8b063b_0,04b-24031,04b-24031,Active,False,Transportation,4/5/2019,Shapefile,airport_pts|MCGGisOpenDataTransportation,Vector,University of Maryland,ArcGIS Hub,,5/20/2015,Airports,https://hub.arcgis.com/datasets/bf4e89432e21406ab381a2de9a8b063b_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Airports: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/bf4e89432e21406ab381a2de9a8b063b_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/bf4e89432e21406ab381a2de9a8b063b_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/ArcGIS/rest/services/GDX/airport_pts/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.115,-77.13","Montgomery County, Maryland|Maryland","-77.27,38.97,-76.99,39.26","Montgomery County, Maryland|Maryland"
1e781d8f61d043539f8315895a8255c6_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,HHS|health|human|services|Montgomery County|hhs_facility|MCGGisOpenDataCommunity,Vector,University of Maryland,ArcGIS Hub,,5/26/2015,Health Human Service Facilities: Points from DTS-GIS Places of Interest Project for HHS Facilities,https://hub.arcgis.com/datasets/1e781d8f61d043539f8315895a8255c6_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Health & Human Services Facility: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/1e781d8f61d043539f8315895a8255c6_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/1e781d8f61d043539f8315895a8255c6_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis4.montgomerycountymd.gov/arcgis/rest/services/general/hhs_facility/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.09,-77.105","Montgomery County, Maryland|Maryland","-77.27,38.99,-76.94,39.19","Montgomery County, Maryland|Maryland"
0a867a48636e4b6d82bbd31bc5044e5a_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,police_station_pts|MCGGisOpenDataPublicSafety,Vector,University of Maryland,ArcGIS Hub,,4/15/2015,POLICE STATIONS,https://hub.arcgis.com/datasets/0a867a48636e4b6d82bbd31bc5044e5a_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Police Stations: Montgomery County, Maryland, 2015","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/0a867a48636e4b6d82bbd31bc5044e5a_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/0a867a48636e4b6d82bbd31bc5044e5a_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/GDX/police_station_pts/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.08,-77.13","Montgomery County, Maryland|Maryland","-77.28,38.97,-76.98,39.19","Montgomery County, Maryland|Maryland"
